Id,Label,timeset,d1,d2
350,350,,-3.788559,-38.525528
988,988,,-3.726787,-38.54044
2800,2800,,-3.757897,-38.554295
181,181,,-3.788161,-38.585803
4958,4958,,-3.871649,-38.498948
757,757,,-3.826451,-38.473887
1458,1458,,-3.73598,-38.595225
3254,3254,,-3.773621,-38.475052
1405,1405,,-3.774723,-38.601468
3652,3652,,-3.823136,-38.453725
1380,1380,,-3.766467,-38.596976
1310,1310,,-3.762904,-38.609241
5556,5556,,-3.783308,-38.600716
1968,1968,,-3.789586,-38.592324
5172,5172,,-3.834418,-38.567006
625,625,,-3.824848,-38.579228
5924,5924,,-3.807613,-38.594139
4996,4996,,-3.887899,-38.501645
5329,5329,,-3.861091,-38.503529
3814,3814,,-3.847818,-38.494812
24,24,,-3.701785,-38.584212
2829,2829,,-3.754957,-38.540251
1108,1108,,-3.797589,-38.471959
5829,5829,,-3.797188,-38.467062
2621,2621,,-3.798983,-38.499302
4534,4534,,-3.801969,-38.465827
4943,4943,,-3.796206,-38.47908
4589,4589,,-3.788413,-38.467642
5501,5501,,-3.797721,-38.582852
5048,5048,,-3.80023,-38.589618
464,464,,-3.795739,-38.585722
3462,3462,,-3.788433,-38.627795
5726,5726,,-3.786738,-38.615708
1107,1107,,-3.791454,-38.470963
4017,4017,,-3.790922,-38.475898
360,360,,-3.786125,-38.520501
3247,3247,,-3.774541,-38.478052
3827,3827,,-3.849814,-38.502291
4590,4590,,-3.793466,-38.458847
3235,3235,,-3.773265,-38.500464
518,518,,-3.796831,-38.463837
561,561,,-3.800226,-38.588485
3444,3444,,-3.81755,-38.482984
2445,2445,,-3.750974,-38.527286
2230,2230,,-3.741671,-38.453385
5576,5576,,-3.804563,-38.567872
2263,2263,,-3.812833,-38.570916
501,501,,-3.799926,-38.530595
196,196,,-3.789632,-38.577748
461,461,,-3.796268,-38.583799
4477,4477,,-3.766038,-38.440929
3308,3308,,-3.762035,-38.443057
1575,1575,,-3.715981,-38.474613
4007,4007,,-3.826858,-38.623946
1942,1942,,-3.7833,-38.60577
2673,2673,,-3.754269,-38.469025
3395,3395,,-3.816656,-38.529293
4723,4723,,-3.732392,-38.52685
329,329,,-3.786967,-38.540397
4566,4566,,-3.836377,-38.572891
5476,5476,,-3.832293,-38.569333
5275,5275,,-3.730119,-38.5331
300,300,,-3.787839,-38.547578
1069,1069,,-3.845537,-38.52894
1420,1420,,-3.780031,-38.6039
5215,5215,,-3.735506,-38.456751
6242,6242,,-3.830075,-38.608569
556,556,,-3.808143,-38.590237
3825,3825,,-3.852087,-38.501025
3251,3251,,-3.775251,-38.475939
3392,3392,,-3.817562,-38.526607
5792,5792,,-3.821668,-38.53466
1801,1801,,-3.736179,-38.500543
2886,2886,,-3.772907,-38.568185
63,63,,-3.70504,-38.576712
251,251,,-3.711194,-38.558529
1057,1057,,-3.77625,-38.614621
1398,1398,,-3.775064,-38.605798
3965,3965,,-3.708468,-38.470193
2634,2634,,-3.721733,-38.478969
2460,2460,,-3.748371,-38.524375
863,863,,-3.815798,-38.586824
2662,2662,,-3.749061,-38.466614
3763,3763,,-3.839992,-38.494316
5798,5798,,-3.741781,-38.469142
3232,3232,,-3.775896,-38.500959
3237,3237,,-3.777959,-38.499154
1288,1288,,-3.723352,-38.463346
5562,5562,,-3.827195,-38.469244
3861,3861,,-3.867757,-38.510033
3727,3727,,-3.829239,-38.465274
4442,4442,,-3.773184,-38.591818
770,770,,-3.722091,-38.594704
3461,3461,,-3.788545,-38.627682
3641,3641,,-3.821358,-38.452317
3718,3718,,-3.826852,-38.464356
62,62,,-3.705703,-38.575267
2159,2159,,-3.740626,-38.494984
4193,4193,,-3.771373,-38.474073
3253,3253,,-3.773887,-38.475005
4415,4415,,-3.788873,-38.626266
5385,5385,,-3.817113,-38.516691
1419,1419,,-3.780124,-38.60386
31,31,,-3.705291,-38.587965
2606,2606,,-3.792473,-38.501998
332,332,,-3.790227,-38.540543
701,701,,-3.826051,-38.55107
4662,4662,,-3.725744,-38.595073
1474,1474,,-3.728351,-38.584924
3458,3458,,-3.789353,-38.62482
650,650,,-3.825424,-38.575832
969,969,,-3.72336,-38.550677
1054,1054,,-3.776316,-38.616469
1963,1963,,-3.787253,-38.598269
171,171,,-3.78225,-38.587463
2283,2283,,-3.753011,-38.583117
902,902,,-3.833781,-38.568782
4915,4915,,-3.742723,-38.552957
558,558,,-3.805851,-38.592617
4367,4367,,-3.797974,-38.610207
4334,4334,,-3.8176,-38.606151
2516,2516,,-3.752593,-38.505561
3643,3643,,-3.819806,-38.4515
3336,3336,,-3.771029,-38.487037
1046,1046,,-3.776766,-38.621359
790,790,,-3.722031,-38.586833
5830,5830,,-3.829889,-38.463307
2856,2856,,-3.75998,-38.535247
3747,3747,,-3.843301,-38.526797
4175,4175,,-3.811547,-38.513415
3210,3210,,-3.773278,-38.529608
4348,4348,,-3.746485,-38.493385
5696,5696,,-3.832002,-38.46547
163,163,,-3.716302,-38.580188
3720,3720,,-3.825895,-38.464065
752,752,,-3.826022,-38.475656
3731,3731,,-3.830438,-38.462719
4686,4686,,-3.75355,-38.447008
1270,1270,,-3.720958,-38.464349
5084,5084,,-3.769606,-38.51704
3833,3833,,-3.847328,-38.475472
2698,2698,,-3.756418,-38.593149
4765,4765,,-3.847434,-38.527842
3726,3726,,-3.828446,-38.46474
1952,1952,,-3.790651,-38.609276
431,431,,-3.795928,-38.593777
3648,3648,,-3.824342,-38.457534
4203,4203,,-3.808409,-38.448985
753,753,,-3.825868,-38.477276
1094,1094,,-3.794806,-38.614244
1098,1098,,-3.794811,-38.6155
3730,3730,,-3.829739,-38.462976
1791,1791,,-3.731811,-38.497007
3022,3022,,-3.768117,-38.497021
3735,3735,,-3.838947,-38.576352
4721,4721,,-3.75673,-38.530777
2845,2845,,-3.756101,-38.534388
3716,3716,,-3.826723,-38.466173
3840,3840,,-3.851325,-38.47552
3440,3440,,-3.811456,-38.488015
1668,1668,,-3.77744,-38.547849
5231,5231,,-3.753503,-38.531691
12,12,,-3.703727,-38.591411
2023,2023,,-3.741859,-38.565845
755,755,,-3.826728,-38.472412
5728,5728,,-3.788115,-38.611467
1083,1083,,-3.782616,-38.481187
671,671,,-3.821206,-38.557254
394,394,,-3.787328,-38.486519
28,28,,-3.70359,-38.579839
5730,5730,,-3.789921,-38.605923
2380,2380,,-3.754177,-38.551041
1080,1080,,-3.7876,-38.480578
13,13,,-3.704301,-38.591444
4736,4736,,-3.830238,-38.521546
3057,3057,,-3.805216,-38.561975
515,515,,-3.792181,-38.470123
866,866,,-3.81478,-38.586872
5724,5724,,-3.785316,-38.620779
4593,4593,,-3.791235,-38.471978
874,874,,-3.812143,-38.574107
4902,4902,,-3.789645,-38.588259
5727,5727,,-3.787646,-38.612882
4409,4409,,-3.723011,-38.536836
814,814,,-3.724671,-38.582062
844,844,,-3.81143,-38.590205
5118,5118,,-3.82374,-38.5369
6000,6000,,-3.804084,-38.499129
387,387,,-3.786917,-38.497447
2269,2269,,-3.749397,-38.585865
1933,1933,,-3.790435,-38.613388
3286,3286,,-3.757511,-38.507373
4285,4285,,-3.833412,-38.587335
4653,4653,,-3.801367,-38.526516
1974,1974,,-3.739374,-38.587954
1318,1318,,-3.759586,-38.605438
3473,3473,,-3.798235,-38.626275
5719,5719,,-3.786456,-38.613909
1627,1627,,-3.78119,-38.569973
5864,5864,,-3.719105,-38.605925
3951,3951,,-3.715934,-38.603213
4420,4420,,-3.795894,-38.61605
2985,2985,,-3.767371,-38.533063
3449,3449,,-3.81672,-38.47567
4665,4665,,-3.724383,-38.599325
5427,5427,,-3.779642,-38.595231
5315,5315,,-3.777167,-38.569161
3770,3770,,-3.842565,-38.494269
2695,2695,,-3.756985,-38.59174
4505,4505,,-3.830392,-38.492696
4949,4949,,-3.821083,-38.490529
208,208,,-3.785131,-38.561253
4077,4077,,-3.809495,-38.54154
3367,3367,,-3.812615,-38.543266
5711,5711,,-3.83893,-38.55984
5180,5180,,-3.812135,-38.573044
1792,1792,,-3.731737,-38.496825
4226,4226,,-3.799027,-38.57879
3985,3985,,-3.804446,-38.602007
4371,4371,,-3.793836,-38.610306
4896,4896,,-3.823486,-38.599729
612,612,,-3.821063,-38.595365
855,855,,-3.81523,-38.599344
3567,3567,,-3.813286,-38.598117
649,649,,-3.823839,-38.578529
1642,1642,,-3.77613,-38.567129
4139,4139,,-3.71838,-38.606844
3014,3014,,-3.77228,-38.512216
2553,2553,,-3.746532,-38.474421
2186,2186,,-3.738379,-38.481642
5203,5203,,-3.752674,-38.593202
847,847,,-3.812747,-38.591467
2565,2565,,-3.751798,-38.473639
3344,3344,,-3.772076,-38.471367
4337,4337,,-3.808937,-38.595163
1032,1032,,-3.724476,-38.525718
3860,3860,,-3.861337,-38.491515
2560,2560,,-3.749117,-38.471531
5449,5449,,-3.808052,-38.599146
3218,3218,,-3.774522,-38.512986
5731,5731,,-3.790575,-38.603927
5506,5506,,-3.778057,-38.551103
454,454,,-3.793136,-38.581001
2325,2325,,-3.745942,-38.557871
5729,5729,,-3.789046,-38.608599
408,408,,-3.797742,-38.601388
3433,3433,,-3.815485,-38.498293
603,603,,-3.817881,-38.564618
3803,3803,,-3.848934,-38.512781
541,541,,-3.802034,-38.599666
705,705,,-3.8231,-38.551254
136,136,,-3.718456,-38.591657
2191,2191,,-3.743303,-38.490246
1612,1612,,-3.73498,-38.539168
3632,3632,,-3.825427,-38.507972
3030,3030,,-3.770314,-38.494933
751,751,,-3.82612,-38.475579
746,746,,-3.818278,-38.474202
3719,3719,,-3.826069,-38.464246
1287,1287,,-3.723347,-38.46319
1276,1276,,-3.726914,-38.469825
1582,1582,,-3.712604,-38.466788
1581,1581,,-3.712891,-38.466551
3558,3558,,-3.81633,-38.450326
3419,3419,,-3.808879,-38.508441
4429,4429,,-3.774267,-38.58313
1568,1568,,-3.709115,-38.468559
1662,1662,,-3.774483,-38.552499
5127,5127,,-3.776698,-38.551849
2653,2653,,-3.727322,-38.475168
912,912,,-3.831406,-38.557695
4643,4643,,-3.778097,-38.551191
1393,1393,,-3.775043,-38.607732
1344,1344,,-3.769183,-38.613564
1763,1763,,-3.735571,-38.517737
1586,1586,,-3.716774,-38.464864
3463,3463,,-3.786663,-38.630085
1566,1566,,-3.708931,-38.471486
2136,2136,,-3.740477,-38.504255
2840,2840,,-3.761516,-38.540043
2600,2600,,-3.798448,-38.54342
1260,1260,,-3.726106,-38.48702
596,596,,-3.804613,-38.56917
4307,4307,,-3.728036,-38.463444
5521,5521,,-3.816892,-38.474595
4788,4788,,-3.72837,-38.580192
4269,4269,,-3.834093,-38.587023
1016,1016,,-3.726849,-38.530676
3649,3649,,-3.824227,-38.457383
4867,4867,,-3.778827,-38.54673
1569,1569,,-3.713374,-38.473175
2923,2923,,-3.770021,-38.552189
1170,1170,,-3.83751,-38.559393
5467,5467,,-3.735701,-38.482205
1242,1242,,-3.723864,-38.504897
952,952,,-3.726472,-38.560662
6196,6196,,-3.724882,-38.464997
3493,3493,,-3.804297,-38.628247
1086,1086,,-3.798852,-38.616665
5258,5258,,-3.822508,-38.521579
1196,1196,,-3.834769,-38.4979
2650,2650,,-3.724378,-38.477699
1210,1210,,-3.835771,-38.494218
1163,1163,,-3.833391,-38.47649
4486,4486,,-3.761096,-38.591448
2400,2400,,-3.748062,-38.538888
3615,3615,,-3.82482,-38.518821
1273,1273,,-3.719311,-38.463679
5428,5428,,-3.796449,-38.496931
1202,1202,,-3.828091,-38.493348
1484,1484,,-3.819572,-38.496297
5416,5416,,-3.798267,-38.509088
2051,2051,,-3.737618,-38.545299
4276,4276,,-3.83682,-38.590292
662,662,,-3.822223,-38.563025
1675,1675,,-3.781163,-38.546275
4527,4527,,-3.807859,-38.475293
175,175,,-3.78504,-38.581169
1641,1641,,-3.776338,-38.567892
242,242,,-3.717136,-38.570307
4863,4863,,-3.799987,-38.562359
5941,5941,,-3.797044,-38.616776
278,278,,-3.71344,-38.549784
2675,2675,,-3.749341,-38.455434
5971,5971,,-3.800874,-38.545098
4536,4536,,-3.801297,-38.465802
992,992,,-3.726425,-38.538719
5666,5666,,-3.820628,-38.51124
3818,3818,,-3.845323,-38.494568
4189,4189,,-3.771456,-38.48074
3159,3159,,-3.801136,-38.488705
6155,6155,,-3.829558,-38.48875
2869,2869,,-3.765885,-38.576812
5097,5097,,-3.795472,-38.554101
231,231,,-3.713102,-38.569806
2326,2326,,-3.74608,-38.558122
5647,5647,,-3.779832,-38.619149
3100,3100,,-3.802291,-38.546349
510,510,,-3.79848,-38.518694
5190,5190,,-3.763122,-38.558158
4233,4233,,-3.791214,-38.578193
2386,2386,,-3.748487,-38.545777
4286,4286,,-3.8324,-38.588643
889,889,,-3.828777,-38.587498
120,120,,-3.715925,-38.597317
3034,3034,,-3.769505,-38.493259
836,836,,-3.812995,-38.597384
5510,5510,,-3.735102,-38.527829
2133,2133,,-3.738888,-38.508773
5758,5758,,-3.810211,-38.518567
4670,4670,,-3.720236,-38.590354
2802,2802,,-3.755297,-38.555614
1563,1563,,-3.781603,-38.580361
3997,3997,,-3.815686,-38.625444
2667,2667,,-3.748458,-38.46004
5221,5221,,-3.747834,-38.451609
2735,2735,,-3.760237,-38.583887
144,144,,-3.709835,-38.579267
4700,4700,,-3.721443,-38.597792
2410,2410,,-3.752323,-38.537227
5645,5645,,-3.797007,-38.549476
4038,4038,,-3.714664,-38.600465
4080,4080,,-3.808681,-38.54397
5007,5007,,-3.798129,-38.544953
4444,4444,,-3.781596,-38.585219
5643,5643,,-3.791834,-38.547986
488,488,,-3.799101,-38.565718
1436,1436,,-3.730493,-38.60319
1904,1904,,-3.740262,-38.594061
1937,1937,,-3.788158,-38.620789
6095,6095,,-3.77303,-38.607582
3638,3638,,-3.819418,-38.502839
3424,3424,,-3.816194,-38.507493
1970,1970,,-3.790164,-38.592798
2492,2492,,-3.748323,-38.511145
5735,5735,,-3.794045,-38.593502
417,417,,-3.792343,-38.599831
1901,1901,,-3.739249,-38.594795
1429,1429,,-3.780073,-38.593518
5740,5740,,-3.784681,-38.622977
3278,3278,,-3.761089,-38.521033
4141,4141,,-3.719395,-38.607782
773,773,,-3.719602,-38.591706
4645,4645,,-3.73388,-38.589036
5414,5414,,-3.800379,-38.507608
6214,6214,,-3.786059,-38.551113
4207,4207,,-3.829089,-38.465416
3108,3108,,-3.800136,-38.53635
1678,1678,,-3.780015,-38.551537
2876,2876,,-3.767224,-38.573393
2978,2978,,-3.768688,-38.533808
2654,2654,,-3.727566,-38.476672
4249,4249,,-3.718194,-38.55511
2710,2710,,-3.757455,-38.586108
4304,4304,,-3.726929,-38.476851
4305,4305,,-3.726839,-38.476863
5102,5102,,-3.72837,-38.47107
5639,5639,,-3.753369,-38.53005
2694,2694,,-3.757536,-38.591039
1827,1827,,-3.729431,-38.481794
2242,2242,,-3.74977,-38.596305
4646,4646,,-3.731564,-38.579229
4890,4890,,-3.745587,-38.596081
1765,1765,,-3.736454,-38.515141
1324,1324,,-3.761311,-38.603012
4666,4666,,-3.736596,-38.600231
1336,1336,,-3.769456,-38.617305
4140,4140,,-3.718292,-38.607937
5310,5310,,-3.757949,-38.470196
2252,2252,,-3.752586,-38.596975
2193,2193,,-3.742598,-38.492406
2286,2286,,-3.753893,-38.581519
4540,4540,,-3.832367,-38.552995
4022,4022,,-3.831092,-38.485216
1161,1161,,-3.834786,-38.477494
1715,1715,,-3.734494,-38.53535
3506,3506,,-3.72225,-38.529774
1997,1997,,-3.737043,-38.574101
4751,4751,,-3.851988,-38.484336
6258,6258,,-3.846202,-38.480537
5890,5890,,-3.747913,-38.581439
2332,2332,,-3.754751,-38.567236
3609,3609,,-3.818988,-38.52114
3480,3480,,-3.796341,-38.626777
1127,1127,,-3.831008,-38.492049
6151,6151,,-3.838929,-38.504641
2222,2222,,-3.742131,-38.471415
1761,1761,,-3.734749,-38.520277
1497,1497,,-3.732388,-38.580414
4426,4426,,-3.759165,-38.514851
2458,2458,,-3.746286,-38.521917
3273,3273,,-3.759701,-38.514072
2254,2254,,-3.751529,-38.596633
4550,4550,,-3.817267,-38.57046
364,364,,-3.781911,-38.516038
4398,4398,,-3.772226,-38.471364
4327,4327,,-3.825872,-38.622472
4006,4006,,-3.827369,-38.623787
3317,3317,,-3.765222,-38.514683
5448,5448,,-3.805751,-38.597979
5175,5175,,-3.774612,-38.499709
3229,3229,,-3.779206,-38.501474
3910,3910,,-3.875299,-38.528684
5756,5756,,-3.750532,-38.549311
5200,5200,,-3.749321,-38.594903
3534,3534,,-3.788973,-38.443055
2628,2628,,-3.793142,-38.446061
3554,3554,,-3.811232,-38.449127
3549,3549,,-3.805496,-38.502278
164,164,,-3.716491,-38.580342
2953,2953,,-3.769072,-38.538034
2975,2975,,-3.768669,-38.530792
5181,5181,,-3.812361,-38.575051
839,839,,-3.809073,-38.595587
6008,6008,,-3.839612,-38.515777
1087,1087,,-3.798524,-38.617343
4323,4323,,-3.819397,-38.616191
4560,4560,,-3.835463,-38.570674
15,15,,-3.707652,-38.593428
1672,1672,,-3.779166,-38.547605
1991,1991,,-3.745885,-38.585183
2262,2262,,-3.816908,-38.566616
5685,5685,,-3.802584,-38.618637
4368,4368,,-3.797668,-38.608097
456,456,,-3.799746,-38.58803
648,648,,-3.819221,-38.572308
1252,1252,,-3.726851,-38.492891
1507,1507,,-3.72813,-38.570335
2372,2372,,-3.749997,-38.547184
3026,3026,,-3.76983,-38.496631
459,459,,-3.799374,-38.586898
694,694,,-3.824108,-38.556187
4015,4015,,-3.82154,-38.622206
2689,2689,,-3.755974,-38.594385
5820,5820,,-3.77276,-38.60757
4365,4365,,-3.797471,-38.607992
2691,2691,,-3.755739,-38.595581
4309,4309,,-3.727688,-38.46966
5769,5769,,-3.823819,-38.62851
1253,1253,,-3.727298,-38.494783
884,884,,-3.815157,-38.568811
645,645,,-3.818632,-38.575882
1658,1658,,-3.780817,-38.565245
4216,4216,,-3.797008,-38.586641
75,75,,-3.709459,-38.565537
1431,1431,,-3.781064,-38.590004
3569,3569,,-3.813072,-38.588397
4345,4345,,-3.794209,-38.581888
3762,3762,,-3.8399,-38.494177
3101,3101,,-3.803192,-38.538626
557,557,,-3.805846,-38.592758
165,165,,-3.717827,-38.580759
4812,4812,,-3.720396,-38.54817
167,167,,-3.718263,-38.580577
3307,3307,,-3.759649,-38.444217
4478,4478,,-3.757789,-38.445112
3413,3413,,-3.811486,-38.514458
4891,4891,,-3.833671,-38.523589
407,407,,-3.793125,-38.605012
3771,3771,,-3.845038,-38.494404
708,708,,-3.716563,-38.540484
6202,6202,,-3.754843,-38.547186
1496,1496,,-3.733626,-38.583832
5230,5230,,-3.753754,-38.530907
1361,1361,,-3.767392,-38.602389
2217,2217,,-3.742386,-38.478925
423,423,,-3.79115,-38.594137
1290,1290,,-3.758924,-38.612296
4265,4265,,-3.831461,-38.58689
886,886,,-3.827903,-38.589129
5600,5600,,-3.750774,-38.548555
3472,3472,,-3.798355,-38.625328
5627,5627,,-3.696707,-38.578499
1466,1466,,-3.73548,-38.591727
1352,1352,,-3.767334,-38.609801
1029,1029,,-3.723301,-38.53198
1770,1770,,-3.728531,-38.507387
2322,2322,,-3.748266,-38.561058
5090,5090,,-3.761665,-38.517184
3476,3476,,-3.797603,-38.628942
4539,4539,,-3.754449,-38.575359
5447,5447,,-3.804402,-38.59984
97,97,,-3.716363,-38.601626
795,795,,-3.719912,-38.583065
224,224,,-3.710074,-38.578847
574,574,,-3.806677,-38.580311
1553,1553,,-3.780249,-38.588579
2246,2246,,-3.746363,-38.595885
3646,3646,,-3.824464,-38.459117
1609,1609,,-3.735188,-38.536218
2291,2291,,-3.748603,-38.572158
2633,2633,,-3.805543,-38.442669
3185,3185,,-3.806329,-38.455008
1238,1238,,-3.724219,-38.509948
5423,5423,,-3.748935,-38.470925
4468,4468,,-3.767944,-38.593139
2513,2513,,-3.751531,-38.507629
1508,1508,,-3.727768,-38.568181
4347,4347,,-3.746246,-38.491478
2674,2674,,-3.754486,-38.470295
2292,2292,,-3.748622,-38.571504
4538,4538,,-3.754901,-38.569654
2872,2872,,-3.764022,-38.575823
3924,3924,,-3.888615,-38.508859
941,941,,-3.726047,-38.565322
2945,2945,,-3.766727,-38.53671
5680,5680,,-3.840213,-38.515061
3713,3713,,-3.827698,-38.504494
4954,4954,,-3.881126,-38.501163
3846,3846,,-3.854996,-38.500373
1830,1830,,-3.735553,-38.490007
3892,3892,,-3.881447,-38.508101
2368,2368,,-3.749179,-38.553057
2303,2303,,-3.75168,-38.57276
3681,3681,,-3.831674,-38.521974
3943,3943,,-3.73637,-38.536415
3948,3948,,-3.799857,-38.562216
6166,6166,,-3.731198,-38.568808
139,139,,-3.711346,-38.589393
2637,2637,,-3.72052,-38.477294
1571,1571,,-3.71142,-38.472155
1588,1588,,-3.714818,-38.46575
5152,5152,,-3.764043,-38.442068
5682,5682,,-3.801344,-38.618666
2338,2338,,-3.750477,-38.561117
5422,5422,,-3.768519,-38.438804
2678,2678,,-3.748371,-38.449729
600,600,,-3.812565,-38.561044
3823,3823,,-3.853327,-38.495877
1914,1914,,-3.743497,-38.595189
1879,1879,,-3.729024,-38.460282
1440,1440,,-3.731603,-38.599672
1272,1272,,-3.719125,-38.465342
5938,5938,,-3.762399,-38.600982
1301,1301,,-3.755358,-38.604785
3908,3908,,-3.873781,-38.528133
3711,3711,,-3.832697,-38.504428
2474,2474,,-3.751732,-38.523225
5065,5065,,-3.870742,-38.526436
1113,1113,,-3.796709,-38.479999
3790,3790,,-3.843501,-38.471807
3931,3931,,-3.882888,-38.509277
228,228,,-3.711743,-38.573814
3044,3044,,-3.802756,-38.564559
585,585,,-3.801747,-38.568412
5683,5683,,-3.801567,-38.62034
2683,2683,,-3.754575,-38.44667
5087,5087,,-3.750669,-38.448415
5213,5213,,-3.766276,-38.440978
4937,4937,,-3.782406,-38.505042
1244,1244,,-3.724457,-38.50625
2035,2035,,-3.743928,-38.560144
5369,5369,,-3.831332,-38.609256
3349,3349,,-3.784049,-38.509386
5782,5782,,-3.756577,-38.557333
5736,5736,,-3.738007,-38.538154
2657,2657,,-3.748245,-38.469039
2423,2423,,-3.748608,-38.531764
3133,3133,,-3.804816,-38.52684
871,871,,-3.811378,-38.575379
3810,3810,,-3.849881,-38.509186
1400,1400,,-3.774619,-38.605855
1958,1958,,-3.783887,-38.598708
5636,5636,,-3.761922,-38.574698
277,277,,-3.713416,-38.549247
2748,2748,,-3.758925,-38.576917
2360,2360,,-3.746546,-38.555964
3467,3467,,-3.783582,-38.622958
3407,3407,,-3.810497,-38.518356
3613,3613,,-3.823168,-38.521175
1095,1095,,-3.791255,-38.614439
1085,1085,,-3.798706,-38.616684
1415,1415,,-3.777887,-38.601286
5543,5543,,-3.783158,-38.600835
2406,2406,,-3.753553,-38.546023
1230,1230,,-3.724342,-38.522958
170,170,,-3.783207,-38.589394
4421,4421,,-3.797034,-38.616105
222,222,,-3.710782,-38.576949
2233,2233,,-3.749922,-38.602379
2693,2693,,-3.757956,-38.589944
4715,4715,,-3.72281,-38.529809
1097,1097,,-3.793484,-38.61515
2916,2916,,-3.767521,-38.549803
706,706,,-3.714942,-38.545792
67,67,,-3.707523,-38.570239
494,494,,-3.795168,-38.532847
1777,1777,,-3.731097,-38.504624
2751,2751,,-3.756912,-38.57289
6204,6204,,-3.735138,-38.501992
6156,6156,,-3.745985,-38.469732
1213,1213,,-3.721055,-38.522135
4474,4474,,-3.765907,-38.587294
2764,2764,,-3.758878,-38.571066
1009,1009,,-3.725943,-38.532789
1303,1303,,-3.759042,-38.606442
2786,2786,,-3.758751,-38.567694
2704,2704,,-3.759041,-38.587904
1249,1249,,-3.726799,-38.496877
386,386,,-3.786526,-38.497413
2760,2760,,-3.755172,-38.56878
2557,2557,,-3.747917,-38.472541
3445,3445,,-3.81038,-38.478574
2964,2964,,-3.769198,-38.543737
3035,3035,,-3.770956,-38.493246
3821,3821,,-3.853208,-38.492479
1209,1209,,-3.835454,-38.494064
623,623,,-3.826146,-38.58135
2598,2598,,-3.796807,-38.542237
811,811,,-3.723887,-38.579149
1071,1071,,-3.848484,-38.526415
521,521,,-3.796237,-38.462151
1597,1597,,-3.729655,-38.536727
966,966,,-3.719579,-38.546841
17,17,,-3.706399,-38.590709
3857,3857,,-3.857606,-38.489055
1165,1165,,-3.836646,-38.561359
2201,2201,,-3.744217,-38.484801
5393,5393,,-3.786838,-38.487217
2857,2857,,-3.759934,-38.535084
5168,5168,,-3.834362,-38.571809
5750,5750,,-3.85649,-38.49195
3871,3871,,-3.864349,-38.490925
3868,3868,,-3.869599,-38.492987
3859,3859,,-3.857051,-38.486471
3822,3822,,-3.84654,-38.492109
4877,4877,,-3.861487,-38.497413
5079,5079,,-3.862972,-38.491389
4952,4952,,-3.865487,-38.497908
6066,6066,,-3.867419,-38.495844
2723,2723,,-3.759621,-38.587114
2798,2798,,-3.760917,-38.564538
2736,2736,,-3.763424,-38.579703
4783,4783,,-3.714789,-38.543452
481,481,,-3.791801,-38.567392
4956,4956,,-3.856299,-38.49632
4004,4004,,-3.810731,-38.516415
1501,1501,,-3.730728,-38.577099
4756,4756,,-3.848608,-38.494746
1198,1198,,-3.832489,-38.497202
5314,5314,,-3.853588,-38.491332
3855,3855,,-3.860872,-38.494445
4878,4878,,-3.868524,-38.498051
245,245,,-3.710142,-38.562187
4950,4950,,-3.869002,-38.497728
3919,3919,,-3.891257,-38.512948
3845,3845,,-3.856369,-38.501061
3858,3858,,-3.857509,-38.489349
4951,4951,,-3.864924,-38.497945
328,328,,-3.789311,-38.535911
5345,5345,,-3.822845,-38.506362
6230,6230,,-3.804472,-38.550164
4750,4750,,-3.856313,-38.484013
4628,4628,,-3.799926,-38.546501
3856,3856,,-3.857668,-38.490315
4957,4957,,-3.860832,-38.496734
5738,5738,,-3.789728,-38.603775
2931,2931,,-3.771212,-38.5568
2268,2268,,-3.750305,-38.584498
2115,2115,,-3.739688,-38.521062
1804,1804,,-3.732431,-38.499674
2823,2823,,-3.758336,-38.543145
3526,3526,,-3.80424,-38.507806
4012,4012,,-3.818944,-38.623911
1319,1319,,-3.759487,-38.605305
1509,1509,,-3.730075,-38.569054
5575,5575,,-3.781149,-38.56981
4406,4406,,-3.791414,-38.489228
2749,2749,,-3.756693,-38.578793
1350,1350,,-3.766182,-38.611022
4959,4959,,-3.871784,-38.498513
622,622,,-3.827041,-38.582639
307,307,,-3.784026,-38.544966
4970,4970,,-3.796816,-38.548625
2699,2699,,-3.755288,-38.590235
5621,5621,,-3.70019,-38.573486
4850,4850,,-3.709705,-38.554667
756,756,,-3.826637,-38.472451
5111,5111,,-3.738427,-38.594907
4219,4219,,-3.799532,-38.582928
3675,3675,,-3.828882,-38.528822
3064,3064,,-3.803648,-38.550235
791,791,,-3.721873,-38.586689
5300,5300,,-3.727889,-38.534266
2240,2240,,-3.750938,-38.602422
4056,4056,,-3.816747,-38.582835
469,469,,-3.797837,-38.578362
3460,3460,,-3.787873,-38.62416
2317,2317,,-3.748078,-38.563486
646,646,,-3.819676,-38.57726
6169,6169,,-3.753166,-38.523612
808,808,,-3.726045,-38.579252
1741,1741,,-3.728352,-38.52274
4411,4411,,-3.723606,-38.519969
5579,5579,,-3.792147,-38.565579
2776,2776,,-3.762389,-38.570131
2309,2309,,-3.754067,-38.570639
4969,4969,,-3.794986,-38.548078
1339,1339,,-3.770882,-38.618193
1056,1056,,-3.774127,-38.615896
3582,3582,,-3.811536,-38.410768
6224,6224,,-3.736101,-38.546744
562,562,,-3.801498,-38.588749
1240,1240,,-3.727428,-38.50453
5799,5799,,-3.724109,-38.505654
1246,1246,,-3.725657,-38.500916
3276,3276,,-3.761624,-38.517979
5497,5497,,-3.797377,-38.58144
4471,4471,,-3.770657,-38.590345
